unitid,"cipcode",crace15,crace16,awlevel
236939,"02.0301",5,20,5
236939,"02.0301",2,2,7
236939,"02.0301",1,0,9
236939,"02.0402",7,3,5
236939,"02.0402",2,0,7
236939,"02.0402",3,0,9
236939,"02.0403",12,2,5
236939,"02.0403",4,3,7
236939,"02.0403",3,2,9
236939,"02.0409",2,1,5
236939,"02.0501",2,0,5
236939,"02.0501",9,1,7
236939,"02.0501",4,0,9
236939,"03.0506",6,0,5
236939,"03.0599",5,0,7
236939,"03.9999",4,3,5
236939,"04.0101",31,12,5
236939,"04.0201",28,15,5
236939,"04.0301",2,5,7
236939,"04.0501",4,18,5
236939,"04.0601",10,5,5
236939,"05.0102",4,2,5
236939,"05.0102",1,3,7
236939,"05.0203",1,0,5
236939,"06.0201",6,2,7
236939,"06.0401",309,145,5
236939,"06.0401",37,13,7
236939,"06.0701",70,60,5
236939,"09.0101",85,108,5
236939,"09.0101",1,4,7
236939,"11.0101",34,16,5
236939,"11.0101",15,4,7
236939,"11.0101",3,0,9
236939,"13.0101",8,85,5
236939,"13.0101",15,22,7
236939,"13.0101",8,6,9
236939,"13.0403",6,10,7
236939,"13.1309",15,0,5
236939,"13.1309",5,2,7
236939,"13.1314",23,22,5
236939,"13.1314",6,4,7
236939,"13.1314",1,0,9
236577,"39.0301",,1,5
236577,"39.0401",4,1,5
236577,"39.0401",,1,7
236577,"39.0501",,1,5
236577,"40.0501",4,2,5
236577,"40.0801",3,1,5
236577,"42.0101",4,20,5
236577,"44.0201",3,3,5
236577,"44.0701",1,2,5
236577,"45.0801",7,4,5
236577,"45.1001",11,2,5
236577,"45.1101",3,1,5
236577,"45.1201",1,2,5
236577,"50.0501",2,,5
236577,"50.0701",,3,5
236577,"50.0901",,1,5
236577,"50.0903",1,3,5
236577,"50.0904",1,1,5
236577,"50.9999",1,1,5
236577,"99.0000",169,233,5
236577,"99.0000",24,36,7
236595,"06.0101",12,2,5
236595,"06.0101",120,66,7
236595,"06.0201",12,31,5
236595,"06.0301",37,19,5
236595,"06.0401",7,18,5
236595,"06.0501",16,3,5
236595,"06.1401",21,18,5
236595,"09.0401",5,8,5
236595,"11.9999",10,5,5
236595,"11.9999",29,10,7
236595,"13.0301",4,21,7
236595,"13.0401",3,3,7
236595,"13.0401",13,15,9
236595,"13.0801",2,2,7
236595,"13.1001",0,1,5
236595,"13.1101",2,25,7
236595,"13.1202",4,19,5
236595,"13.1303",0,1,5
236595,"13.1305",0,1,5
236595,"13.1314",0,1,5
236595,"13.1316",1,0,5
236595,"13.1399",1,1,5
236595,"14.0801",12,1,5
236595,"14.1001",46,3,5
236595,"14.1901",33,5,5
236595,"16.0101",7,10,5
236595,"17.0208",3,0,5
236595,"17.0212",2,5,5
236595,"17.0899",2,5,5
236595,"17.0899",2,5,7
236595,"18.0703",0,7,5
236595,"18.1101",1,46,5
236595,"23.0101",4,17,5
236595,"24.0101",9,17,5
236595,"26.0101",5,3,5
236595,"27.0101",2,3,5
236595,"30.0101",5,1,5
236595,"30.9999",13,14,5
236595,"38.0101",3,4,5
236595,"38.0201",4,4,5
236595,"39.0601",27,29,7
236595,"40.0501",4,1,5
236595,"40.0801",5,0,5
236595,"42.0101",12,23,5
236595,"42.0101",4,12,7
236595,"43.0104",5,4,5
236595,"44.0401",7,7,5
236595,"44.0401",7,20,7
236595,"45.0801",5,3,5
236595,"45.1001",8,5,5
236595,"45.1101",2,5,5
236595,"50.0501",1,2,5
236595,"50.0705",1,2,5
236595,"99.0000",327,325,5
236595,"99.0000",200,193,7
236595,"99.0000",13,15,9
236610,"06.0401",1,9,3
236610,"06.1401",3,4,3
236610,"06.1801",3,1,3
236610,"07.0101",2,4,2
236610,"07.0101",2,9,3
236610,"07.0401",0,2,2
236610,"07.0401",0,8,3
236610,"07.0604",0,4,3
236610,"07.0605",1,3,2
236610,"07.0801",0,1,2
236610,"07.0801",0,2,3
236610,"08.0101",0,3,3
236610,"08.0703",0,1,3
236610,"08.0704",1,0,2
236610,"08.0704",0,2,3
236610,"08.0705",1,1,3
236610,"11.0301",2,0,3
236610,"12.0403",0,7,2
236610,"15.0201",5,2,3
236610,"15.0603",2,0,3
236610,"15.0805",2,0,3
236610,"17.0102",0,21,3
236610,"17.0308",0,4,3
236610,"17.0309",3,17,3
236610,"17.0506",1,8,3
236610,"18.1101",11,57,3
236610,"20.0201",0,4,3
236610,"20.0401",2,0,3
236610,"20.9999",2,5,3
236610,"24.0101",190,209,3
236610,"41.0101",2,2,3
236610,"41.0301",1,0,3
236610,"43.0105",15,2,3
236610,"47.0604",12,0,2
236610,"48.0101",3,0,2
236610,"48.0201",1,0,2
236610,"48.0503",19,1,2
236610,"48.0503",1,0,3
236610,"48.0506",7,0,2
236610,"48.9999",6,4,3
236610,"99.0000",46,18,2
236610,"99.0000",255,379,3
236638,"01.0301",3,0,3
236638,"06.1401",3,2,3
236638,"07.0401",0,10,2
236638,"07.0401",0,12,3
236638,"11.0301",0,3,3
236638,"15.0201",2,0,3
236638,"15.0303",3,0,3
236638,"17.0605",0,12,2
236638,"17.0605",0,1,3
236638,"17.9999",1,3,3
236638,"18.1101",1,0,2
236638,"20.0401",0,1,2
236638,"20.0401",1,0,3
236638,"24.0101",101,103,3
236638,"43.0105",1,0,2
236638,"43.0105",0,2,3
236638,"47.0603",3,0,2
236638,"47.0604",1,0,2
236638,"47.0604",1,0,3
236638,"47.0605",5,0,2
236638,"47.0605",3,0,3
236638,"47.9999",5,1,3
236638,"48.0201",1,4,3
236638,"49.0205",9,4,2
236638,"49.0306",1,0,2
236638,"49.0306",3,0,3
236638,"99.0000",21,27,2
236638,"99.0000",127,131,3
236656,"01.0506",5,4,1
236656,"01.0601",0,1,2
236656,"01.0601",2,2,3
236656,"06.1401",6,7,3
236656,"07.0101",2,5,2
236656,"07.0101",5,13,3
236656,"07.0303",3,8,1
236656,"07.0401",0,5,3
236656,"07.0604",0,5,3
236656,"07.0605",0,2,3
236656,"07.0705",0,5,2
236656,"07.0801",0,10,2
236656,"07.9999",1,2,2
236656,"11.0301",1,1,2
236656,"11.0301",8,10,3
236656,"11.0401",1,1,3
236656,"15.0303",11,1,3
236656,"17.0101",0,18,2
236656,"17.0101",0,2,3
236656,"17.0503",0,2,2
236656,"17.0503",0,4,3
236656,"17.0602",0,6,1
236656,"17.0605",3,12,2
236656,"18.1101",5,31,3
236656,"20.0401",1,1,3
236656,"24.0101",43,67,3
236656,"47.0604",5,1,2
236656,"47.0604",3,0,3
236656,"48.0101",6,4,2
236656,"48.0101",8,5,3
236656,"48.0508",1,1,2
236656,"48.0508",1,0,3
236656,"99.0000",8,18,1
236656,"99.0000",19,62,2
236656,"99.0000",94,156,3
236692,"01.0101",4,1,3
236692,"01.0104",1,0,3
236692,"01.0304",1,0,3
236692,"01.0603",1,1,3
236692,"01.0604",1,0,3
236692,"01.9999",1,1,3
236692,"02.9999",2,0,3
236692,"03.0401",4,1,3
236692,"03.0601",1,2,3
236692,"06.0401",7,8,3
236692,"06.0701",6,5,3
236692,"06.1401",1,1,2
236692,"06.1401",3,0,3
236692,"07.0101",1,4,3
236692,"07.0401",1,12,2
236692,"07.0401",0,1,3
236692,"07.0604",0,29,2
236692,"07.0604",0,2,3
236692,"07.0605",0,8,2
236692,"07.0702",0,8,2
236692,"07.0801",0,3,2
236692,"07.0801",0,2,3
236692,"07.9999",0,20,2
236692,"08.0706",0,1,3
236692,"08.1203",3,0,2
236692,"08.1203",4,1,3
236692,"08.9999",0,2,3
236692,"11.0301",2,2,3
236692,"12.0403",0,14,3
236692,"15.0201",1,0,3
236692,"15.0303",34,0,2
236692,"15.0303",26,0,3
236692,"15.0401",10,0,3
236692,"15.0403",2,0,3
236692,"15.0405",9,2,3
236692,"15.0805",2,0,3
236692,"15.1001",6,0,3
236692,"17.0101",1,22,2
236692,"17.0211",1,8,2
236692,"17.0506",0,15,3
236692,"17.0513",0,23,2
236692,"17.0605",11,54,2
236692,"17.0705",0,1,3
236692,"17.9999",1,4,3
236692,"18.1101",10,53,3
236692,"20.0401",2,2,3
236692,"20.0402",3,1,3
236692,"20.0404",0,5,2
236692,"20.9999",1,10,3
236692,"22.0103",0,4,2
236692,"22.0103",1,1,3
236692,"24.0101",80,102,3
236692,"31.0201",10,3,3
236692,"43.0107",16,5,3
236692,"43.0201",1,0,3
236692,"43.0203",16,0,2
236692,"43.9999",1,3,3
236692,"46.0302",17,1,2
236692,"47.0106",10,0,2
240116,"08.0102",1,13,3
240116,"08.0799",15,16,3
240116,"11.0201",19,23,3
240116,"12.0402",1,9,2
240116,"15.0303",27,2,3
240116,"15.0403",30,1,3
240116,"17.0209",5,14,3
240116,"17.0212",,8,3
240116,"17.0308",3,12,3
240116,"17.0309",5,7,3
240116,"17.0506",,16,3
240116,"18.1101",0,25,3
240116,"18.1199",4,87,1
240116,"20.0102",,38,2
240116,"20.0401",1,4,2
240116,"20.0401",,7,3
240116,"22.0103",1,24,3
240116,"43.0107",49,7,1
240116,"43.0107",22,21,3
240116,"46.0201",15,0,2
240116,"46.0399",30,0,2
240116,"47.0101",7,,4
240116,"47.0202",1,18,2
240116,"47.0299",14,,3
240116,"47.0603",20,,2
240116,"47.0604",25,1,4
240116,"47.0605",8,,2
240116,"47.0606",12,,2
240116,"47.9999",13,,3
240116,"47.9999",8,,4
240116,"48.0103",12,4,3
240116,"48.0105",8,4,2
240116,"48.0503",16,,4
240116,"48.0508",4,,2
240116,"48.9999",12,,2
240116,"49.0203",8,2,3
240116,"49.0205",18,2,1
240116,"99.0000",149,96,1
240116,"99.0000",112,178,2
240116,"99.0000",210,280,3
240116,"99.0000",62,1,4
240125,"06.0201",5,31,3
240125,"06.1701",1,0,3
240125,"06.2001",5,3,3
240125,"06.9999",9,5,3
240125,"07.0101",0,9,2
240125,"07.0302",2,7,2
240125,"07.0305",8,6,3
240125,"07.0601",0,22,3
240125,"07.0702",0,3,2
236382,"17.0602",2,21,1
236382,"17.0605",19,57,1
236382,"17.0605",0,23,2
236382,"17.0899",3,5,2
236382,"17.9999",7,23,1
236382,"20.0201",2,14,2
236382,"20.0403",17,2,1
236382,"20.0406",2,1,3
236382,"20.0604",36,3,1
236382,"43.0102",8,6,1
236382,"46.9999",1,81,1
236382,"47.0101",11,0,2
236382,"47.0102",3,1,3
236382,"47.0106",21,1,3
236382,"47.0301",5,0,3
236382,"47.0404",3,1,3
236382,"47.0603",14,0,2
236382,"47.0604",12,0,2
236382,"47.0604",14,0,3
236382,"47.0606",14,0,2
236382,"47.0699",33,7,1
236382,"48.0101",20,14,1
236382,"48.0503",3,0,1
236382,"48.0503",13,0,3
236382,"48.0508",8,0,1
236382,"48.0508",16,1,3
236382,"49.0205",34,38,1
236382,"99.0000",295,461,1
236382,"99.0000",113,261,2
236382,"99.0000",153,49,3
236452,"06.0201",10,7,5
236452,"06.0301",1,1,5
236452,"06.0401",15,15,5
236452,"06.0401",12,3,7
236452,"06.0901",1,,5
236452,"06.1201",5,2,5
236452,"06.1401",3,2,5
236452,"11.0101",1,1,5
236452,"13.1202",7,12,5
236452,"13.1202",1,3,7
236452,"13.1321",1,,5
236452,"14.0801",25,,5
236452,"14.9999",,1,7
236452,"23.0101",1,1,5
236452,"24.0101",9,1,3
236452,"26.0101",1,3,5
236452,"42.0101",10,9,5
236452,"42.0601",4,4,7
236452,"43.0199",4,2,5
236452,"44.0201",,7,5
236452,"45.0601",1,,5
236452,"45.1001",6,1,5
236452,"45.1101",3,1,5
236452,"49.0104",1,,5
236452,"99.0000",9,1,3
236452,"99.0000",96,64,5
236452,"99.0000",17,11,7
236504,"01.0601",0,1,2
236504,"01.0601",1,2,3
236504,"01.0603",0,14,2
236504,"01.0603",0,1,3
236504,"06.0401",2,0,3
236504,"07.0101",2,6,3
236504,"07.0103",3,13,2
236504,"07.0401",0,6,2
236504,"07.0401",0,5,3
236504,"07.0705",5,3,1
236504,"07.0705",0,4,2
236504,"08.1203",0,1,1
236504,"12.0403",3,12,2
236504,"15.0201",1,0,3
236504,"15.0405",2,0,2
236504,"15.0405",8,2,3
236504,"15.0603",2,0,3
236504,"15.0702",1,0,2
236504,"15.0702",2,0,3
236504,"15.0805",2,0,3
236504,"15.9999",18,1,2
236504,"15.9999",3,1,3
236504,"20.0401",34,19,2
236504,"20.0401",1,7,3
236504,"20.0402",5,7,2
236504,"24.0101",51,42,3
236504,"47.0603",11,0,2
236504,"47.0604",25,1,2
236504,"47.0605",12,0,2
236504,"47.0605",2,1,3
236504,"47.9999",82,5,2
236504,"47.9999",13,3,3
236504,"48.0101",1,2,3
236504,"48.0503",1,0,2
236504,"48.0503",1,0,3
236504,"49.0205",13,5,1
236504,"99.0000",18,9,1
236504,"99.0000",197,83,2
236504,"99.0000",92,72,3
236513,"06.1401",2,6,3
236513,"07.0101",8,11,3
236513,"07.0103",6,16,2
236513,"07.0401",0,2,1
236513,"07.0401",0,3,3
236513,"07.0705",0,4,2
236513,"07.0801",1,2,2
236513,"11.0301",3,5,1
236513,"11.0301",7,8,3
236513,"12.0403",1,13,2
236513,"15.0804",4,1,3
236513,"17.0211",2,9,2
236513,"17.0211",0,1,3
236513,"17.0401",4,1,2
236513,"17.0401",1,1,3
236513,"17.0410",1,4,2
236513,"17.0410",2,2,3
236513,"17.0705",3,6,3
236513,"17.0818",0,3,3
236513,"18.1101",7,21,3
236513,"20.0201",0,2,2
236513,"20.0201",1,10,3
236513,"20.0203",1,3,2
236513,"20.0304",1,1,2
236513,"20.0304",1,3,3
236513,"20.0401",16,13,1
236513,"20.0401",1,0,2
236513,"20.0401",6,2,3
236513,"20.0402",6,5,2
236513,"20.0402",1,1,3
236513,"24.0101",76,151,3
236513,"41.0301",1,0,3
236513,"46.0201",16,2,2
236513,"46.0201",1,0,3
236513,"48.0105",3,1,3
236513,"48.0201",7,6,2
236513,"48.0201",1,0,3
236513,"48.0203",6,27,2
236513,"48.0203",4,22,3
236513,"48.0206",1,2,3
236513,"48.0703",4,3,2
236513,"48.0703",3,1,3
236513,"48.9999",6,5,3
236513,"49.9999",7,1,2
236513,"49.9999",6,0,3
236513,"99.0000",19,20,1
236513,"99.0000",64,99,2
236513,"99.0000",145,261,3
236522,"06.0401",2,,5
236522,"06.0401",13,11,7
236522,"99.0000",2,,5
236522,"99.0000",13,11,7
236577,"05.0106",1,2,5
236577,"06.0201",8,8,5
236577,"06.0301",17,4,5
236577,"06.0499",13,11,5
236577,"06.0499",6,1,7
236577,"06.0501",2,,5
236577,"06.1401",10,15,5
236577,"06.9999",1,,5
236577,"09.0101",3,13,5
236577,"09.9999",1,,5
236577,"11.0101",32,10,5
236577,"11.0401",4,,7
236577,"13.0301",3,10,7
236577,"13.0401",2,,7
236577,"13.0499",4,1,7
236577,"13.1001",2,7,5
236577,"13.1001",,8,7
236577,"13.1101",5,6,7
236577,"13.1302",,2,5
236577,"13.1308",,4,5
236577,"13.1311",,1,5
236577,"13.1312",1,1,5
236577,"13.1314",2,4,5
236577,"13.1315",,8,5
236577,"13.1315",,9,7
236577,"13.1317",2,7,5
236577,"13.9999",1,1,5
236577,"14.0101",4,,5
236577,"14.1001",6,,5
236577,"18.1101",1,41,5
236577,"19.0402",,2,5
236577,"19.0501",1,4,5
236577,"19.0901",,12,5
236577,"19.9999",,2,5
236577,"23.0101",5,9,5
236577,"23.0601",,1,5
236577,"24.0101",2,6,5
236577,"26.0101",4,2,5
236577,"26.0603",1,2,5
236577,"27.0101",,2,5
236577,"38.0101",1,,5
236577,"38.0201",2,1,5
236577,"39.0201",,2,5
239488,"48.0102",17,3,3
239488,"48.0199",4,3,2
239488,"48.0503",21,0,2
239488,"48.0508",23,0,2
239488,"48.0599",7,1,2
239488,"48.0602",4,7,2
239488,"48.9999",8,0,2
239488,"99.0000",30,132,1
239488,"99.0000",263,190,2
239488,"99.0000",215,297,3
239503,"95.0000",9,12,5
239503,"99.0000",9,12,5
239512,"06.0201",0,1,5
239512,"06.0401",6,6,5
239512,"11.0101",2,0,5
239512,"13.1202",0,9,5
239512,"13.1305",0,1,5
239512,"13.1311",1,0,5
239512,"13.1317",0,1,5
239512,"13.9999",3,4,5
239512,"23.0101",0,1,5
239512,"26.0101",13,9,5
239512,"27.0101",1,1,5
239512,"30.0101",4,1,5
239512,"30.0401",5,1,5
239512,"30.0501",1,1,5
239512,"31.0201",4,0,5
239512,"40.0501",2,0,5
239512,"40.0703",4,0,5
239512,"42.0101",0,2,5
239512,"45.0801",0,1,5
239512,"45.1101",1,2,5
239512,"99.0000",47,41,5
239521,"39.9999",41,,5
239521,"99.0000",41,,5
239530,"18.1012",2,4,2
239530,"99.0000",2,4,2
239558,"95.0000",4,7,1
239558,"99.0000",4,7,1
239628,"05.0107",0,1,5
239628,"06.0101",11,7,5
239628,"11.9999",9,0,5
239628,"13.1314",2,0,5
239628,"16.0101",0,1,5
239628,"16.0501",0,1,5
239628,"16.0901",0,3,5
239628,"16.0905",0,2,5
239628,"23.0101",7,10,5
239628,"23.1001",1,3,5
239628,"26.0101",9,7,5
239628,"27.0101",4,2,5
239628,"38.0101",2,1,5
239628,"40.0501",4,1,5
239628,"40.0801",1,0,5
239628,"42.0101",1,7,5
239628,"42.9999",1,1,5
239628,"45.0201",1,1,5
239628,"45.0501",2,2,5
239628,"45.0601",14,5,5
239628,"45.0801",6,6,5
239628,"45.1001",9,1,5
239628,"50.0501",0,1,5
239628,"50.0703",4,5,5
239628,"50.0901",1,0,5
239628,"99.0000",89,68,5
239637,"39.0601",5,0,4
239637,"39.0601",0,1,7
239637,"39.0601",25,0,10
239637,"99.0000",5,0,4
239637,"99.0000",0,1,7
239637,"99.0000",25,0,10
239707,"17.0209",1,3,4
239707,"99.0000",1,3,4
239716,"06.0101",84,45,5
239716,"06.0201",11,10,5
239716,"06.0901",1,13,5
239716,"09.0101",13,19,5
239716,"11.0401",2,1,5
239716,"13.1202",2,30,5
239716,"13.1312",2,2,5
239716,"16.0901",0,1,5
239716,"16.0905",0,2,5
239716,"23.0101",2,8,5
239716,"26.0101",4,3,5
239716,"26.9999",1,1,5
239716,"27.0101",9,4,5
239716,"27.9999",2,5,5
239716,"30.0101",1,2,5
239716,"30.0401",0,2,5
239716,"30.9999",0,2,5
239716,"38.0101",0,1,5
239716,"38.0201",2,1,5
239716,"40.0501",11,8,5
239716,"40.0801",0,2,5
239716,"42.0101",8,16,5
239716,"45.0601",3,0,5
239716,"45.0801",7,3,5
239716,"45.1001",8,6,5
239716,"45.1101",0,13,5
239716,"50.0402",3,4,5
239716,"50.0701",0,2,5
239716,"50.0901",1,1,5
239716,"99.0000",177,207,5
239743,"06.0201",4,6,5
239743,"06.0401",4,4,5
239743,"06.0601",0,3,5
239743,"13.1006",,3,5
239743,"13.1011",2,6,5
239743,"13.1202",,5,5
239743,"13.1302",,1,5
239743,"13.1312",1,3,5
239743,"18.1101",0,7,5
239743,"19.0101",0,4,5
239743,"23.0101",1,0,5
239743,"26.0101",1,2,5
239743,"30.9999",2,3,5
239743,"45.0101",1,1,5
239743,"50.0402",1,0,3
239743,"50.0701",1,2,5
239743,"99.0000",1,0,3
239743,"99.0000",17,50,5
239761,"17.0209",,3,4
239761,"99.0000",,3,4
239798,"18.1102",4,1,4
239798,"99.0000",4,1,4
239840,"17.0209",,4,4
239840,"99.0000",,4,4
239910,"01.0201",15,0,4
239910,"01.0301",6,1,3
239910,"01.9999",28,1,1
239910,"02.9999",5,4,4
239910,"06.0201",1,14,3
239910,"06.0301",2,4,3
239910,"06.1401",5,3,3
239910,"07.0101",0,21,4
239910,"07.0304",0,20,4
239910,"07.0603",0,2,3
239910,"07.0604",0,10,3
239910,"07.0702",0,8,4
239910,"07.0801",0,11,4
239910,"08.0102",0,5,3
239910,"11.0301",8,3,3
239910,"12.0403",1,20,4
239910,"15.0403",24,0,3
239910,"15.0805",9,0,3
239910,"15.9999",5,0,3
239910,"17.0505",1,15,1
239910,"17.0513",0,4,1
239910,"17.0602",6,86,1
239910,"17.0605",0,21,4
239910,"18.1101",2,15,3
239910,"20.0202",0,2,1
239910,"20.0203",0,8,4
239910,"20.0401",12,8,3
239910,"20.0402",0,5,4
239910,"20.0406",2,6,4
239910,"46.0499",7,0,1
239910,"47.0106",9,1,4
239910,"47.0199",11,0,4
239910,"47.0407",9,0,4
239910,"47.0603",17,1,4
239910,"47.0604",18,0,4
239910,"47.9999",5,1,4
239910,"48.0105",7,1,4
239910,"48.0403",39,0,1
239910,"48.0503",8,0,4
239910,"48.0508",7,0,4
239910,"99.0000",81,108,1
239910,"99.0000",74,65,3
239910,"99.0000",114,128,4
239929,"04.0501",0,7,3
239929,"06.0101",2,5,3
239929,"06.0201",1,0,2
239929,"06.0201",8,13,3
239929,"07.0603",0,3,3
239929,"07.0604",0,11,3
239929,"07.0701",0,5,3
239929,"08.0102",0,4,3
239929,"08.0799",7,6,3
239929,"08.1104",0,2,2
239929,"08.1104",5,29,3
239929,"11.0301",0,1,2
239929,"11.0301",6,11,3
239929,"11.9999",0,7,3
239929,"15.0303",16,2,3
239929,"17.0503",2,35,3
239929,"99.0000",1,3,2
239929,"99.0000",46,138,3
239965,"17.0209",3,6,4
239965,"99.0000",3,6,4
240055,"30.9999",366,527,3
240055,"99.0000",366,527,3
240091,"17.0209",2,6,4
240091,"99.0000",2,6,4
240107,"06.0201",2,6,5
240107,"06.0401",14,10,5
240107,"06.1601",1,0,5
240107,"06.9999",0,2,5
240107,"08.0708",1,1,5
240107,"11.0101",4,0,5
240107,"13.1202",1,7,5
240107,"13.1204",,4,5
240107,"13.1302",1,,5
240107,"13.1305",2,2,5
240107,"13.1308",,2,5
240107,"13.1312",1,,5
240107,"17.0310",0,2,5
240107,"18.0701",1,3,5
240107,"18.0703",0,3,5
240107,"18.1101",4,50,5
240107,"19.0101",0,2,5
240107,"19.0503",1,7,5
240107,"23.0101",1,2,5
240107,"24.0199",1,2,5
240107,"26.0101",1,3,5
240107,"39.0601",2,5,5
240107,"39.9999",2,1,5
240107,"40.0501",1,2,5
240107,"42.0101",1,12,5
240107,"42.0201",4,2,9
240107,"45.1101",0,1,5
240107,"50.0501",3,3,5
240107,"50.0704",0,1,5
240107,"50.0903",1,2,5
240107,"50.0999",0,1,5
240107,"99.0000",46,136,5
240107,"99.0000",4,2,9
240116,"01.0104",78,0,1
240116,"01.0203",6,,4
240116,"01.0501",2,,3
240116,"06.0101",3,1,3
240116,"06.0201",,20,2
240116,"06.0201",23,22,3
240116,"06.0701",2,6,3
240116,"06.1701",4,,3
240116,"07.0205",0,15,2
240116,"07.0303",,29,2
240116,"07.0605",,38,2
240116,"07.0606",1,47,3
240116,"07.0702",,3,2
240116,"07.0702",,9,3
239372,"07.0305",5,6,3
239372,"07.0401",7,7,3
239372,"07.0601",,24,3
239372,"07.0604",,3,3
239372,"07.0605",,2,2
239372,"07.0605",,11,3
239372,"07.0699",,3,3
239372,"07.0702",,15,2
239372,"08.0102",,8,3
239372,"08.0702",6,3,3
239372,"08.0799",7,10,3
239372,"12.0403",,1,1
239372,"12.0403",,32,2
239372,"15.0201",9,2,3
239372,"15.0403",13,1,3
239372,"15.0506",13,,3
239372,"15.0603",9,2,3
239372,"15.0699",10,,3
239372,"15.0805",15,6,3
239372,"15.9999",8,,3
239372,"17.0211",,12,2
239372,"17.0506",1,11,3
239372,"17.0602",,27,1
239372,"17.0605",4,39,2
239372,"18.1101",,27,3
239372,"20.0201",,2,1
239372,"20.0201",,12,2
239372,"20.0201",,2,3
239372,"20.0401",1,8,3
239372,"20.0406",4,1,1
239372,"20.0406",1,8,2
239372,"20.0408",,12,1
239372,"43.0107",16,1,1
239372,"43.0107",13,9,3
239372,"46.0301",14,,2
239372,"47.0102",11,,2
239372,"47.0104",15,,3
239372,"47.0106",12,1,2
239372,"47.0301",9,1,2
239372,"47.0603",7,,2
239372,"47.0604",17,,4
239372,"48.0105",16,,2
239372,"48.0503",22,,4
239372,"99.0000",46,49,1
239372,"99.0000",80,140,2
239372,"99.0000",145,193,3
239372,"99.0000",40,,4
239390,"04.0501",,9,5
239390,"06.0101",,5,5
239390,"06.0201",,2,5
239390,"06.0499",,22,5
239390,"08.0102",,16,5
239390,"09.0101",,1,5
239390,"09.0501",,7,5
239390,"11.0101",,1,5
239390,"13.1202",,12,5
239390,"13.1204",,5,5
239390,"13.1302",,2,5
239390,"13.1305",,1,5
239390,"13.1308",,1,5
239390,"13.1312",,1,5
239390,"17.0801",,6,5
239390,"17.0807",,30,5
239390,"19.0101",,2,5
239390,"19.0503",,13,5
239390,"19.0503",,3,7
239390,"19.0902",,7,5
239390,"23.0101",,1,5
239390,"26.0101",,1,5
239390,"27.0101",,2,5
239390,"44.0701",,5,5
239390,"45.0101",,9,5
239390,"45.0801",,6,5
239390,"48.0201",,6,5
239390,"50.0701",,9,5
239390,"99.0000",,182,5
239390,"99.0000",,3,7
239406,"06.0101",3,2,3
239406,"06.0201",1,0,5
239406,"06.0401",11,4,5
239406,"06.0501",4,0,5
239406,"11.0101",1,1,3
239406,"13.1202",4,3,5
239406,"13.1302",0,1,5
239406,"13.1312",1,1,5
239406,"13.1314",3,1,5
239406,"17.9999",1,0,5
239406,"18.1101",0,11,5
239406,"23.0101",0,1,5
239406,"26.0101",3,2,5
239406,"30.0101",1,,3
239406,"30.0401",1,0,3
239406,"30.0401",1,0,5
239406,"38.0201",0,1,5
239406,"42.9999",1,0,5
239406,"43.0104",22,10,5
239406,"44.0701",0,6,5
239406,"44.0799",0,4,3
239406,"45.0101",0,1,3
239406,"45.0101",2,1,5
239406,"50.0701",0,1,5
239406,"50.0903",0,1,5
239406,"99.0000",6,8,3
239406,"99.0000",54,44,5
239424,"39.0601",1,,4
239424,"39.0601",2,1,7
239424,"39.0601",14,1,10
239424,"99.0000",1,,4
239424,"99.0000",2,1,7
239424,"99.0000",14,1,10
239442,"03.0402",3,,2
239442,"03.0403",16,,1
239442,"06.0701",3,6,3
239442,"07.0101",,8,2
239442,"07.0199",3,4,3
239442,"07.0401",6,4,3
239442,"07.0606",,4,3
239442,"07.0702",,5,2
239442,"08.0799",1,2,3
239442,"11.0301",4,3,3
239442,"11.0401",,2,3
239442,"12.0403",,8,2
239442,"15.0203",6,1,3
239442,"15.0805",2,1,3
239442,"17.0602",1,5,1
239442,"20.0499",3,12,2
239442,"20.9999",,1,3
239442,"24.0101",2,10,3
239442,"47.0604",4,,2
239442,"47.0605",2,,2
239442,"47.0606",4,,2
239442,"48.0503",2,,2
239442,"99.0000",17,5,1
239442,"99.0000",18,33,2
239442,"99.0000",27,38,3
239460,"01.0101",43,3,1
239460,"01.0299",8,0,4
239460,"06.0201",0,15,2
239460,"06.0201",6,40,3
239460,"06.0801",1,4,3
239460,"06.2001",3,1,3
239460,"07.0303",0,43,2
239460,"07.0305",7,23,3
239460,"07.0604",0,9,3
239460,"07.0605",0,12,3
239460,"07.0606",0,16,3
239460,"07.0702",0,11,2
239460,"08.0801",8,7,2
239460,"08.9999",18,30,3
239460,"12.0402",0,1,1
239460,"13.9999",0,6,3
239460,"15.0199",11,9,3
239460,"15.0303",24,0,3
239460,"15.0304",27,1,3
239460,"15.0403",30,0,3
239460,"15.0699",2,1,3
239460,"15.0805",11,2,3
239460,"17.0102",0,21,3
239460,"17.0209",4,2,3
239460,"17.0211",1,9,2
239460,"17.0602",6,78,1
239460,"18.1101",3,64,3
239460,"43.0107",24,4,1
239460,"43.0107",15,3,3
239460,"43.0203",3,0,1
239460,"46.0101",1,0,1
239460,"46.0201",4,0,1
239460,"46.0302",9,0,1
239460,"46.0502",2,0,1
239460,"46.0503",2,0,1
239460,"46.9999",1,0,1
239460,"47.0399",14,0,1
239460,"47.0603",10,0,2
239460,"47.0604",10,0,4
239460,"48.0105",3,2,2
239460,"48.0201",8,10,4
