unitid,cipcode,awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace15,crace16,bal_m,bal_w
232265,260000,5,0,0,11,25,0,0,0,0,0,0,0,0,11,25,0,0
232265,260000,7,0,0,2,3,0,0,0,0,0,0,0,0,2,3,0,0
232265,270000,5,0,0,11,9,0,0,1,0,0,0,0,1,12,10,0,0
232265,400000,5,0,0,5,6,0,0,0,0,0,0,0,0,5,6,0,0
232265,400000,7,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0
232265,420000,5,0,0,6,17,0,0,0,1,0,0,0,0,6,18,0,0
232265,440000,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232265,450000,5,0,0,7,25,0,0,0,1,0,0,0,0,7,26,0,0
232265,500000,5,0,0,7,2,0,0,1,0,0,0,1,0,9,2,0,0
232265,990000,5,0,0,164,359,0,0,3,7,0,0,4,5,171,371,0,0
232265,990000,7,0,0,15,67,1,0,2,1,0,0,3,10,21,78,0,0
232308,50000,5,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0
232308,110000,5,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0
232308,160000,5,0,0,0,2,0,0,0,0,0,0,0,16,0,18,0,0
232308,230000,5,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,0
232308,230000,7,0,0,0,0,0,0,0,0,0,0,5,20,5,20,0,0
232308,240000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232308,240000,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
232308,260000,5,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
232308,270000,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
232308,380000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232308,400000,5,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0
232308,420000,5,0,1,0,0,0,0,0,0,0,0,0,29,0,30,0,0
232308,420000,7,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0
232308,450000,5,0,1,0,1,0,0,0,0,0,0,0,60,0,62,0,0
232308,500000,5,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0
232308,500000,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232308,990000,5,0,3,0,3,0,0,0,0,0,0,0,220,0,226,0,0
232308,990000,7,0,0,0,0,0,0,0,0,0,0,9,28,9,28,0,0
232414,10000,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
232414,60000,3,0,0,2,10,0,0,0,0,0,0,18,11,20,21,0,0
232414,70000,1,1,0,5,20,0,0,0,0,0,0,10,9,16,29,0,0
232414,70000,2,0,0,1,21,0,0,1,0,0,0,0,14,2,35,0,0
232414,70000,3,0,1,1,16,0,0,3,1,0,0,28,73,32,91,0,0
232414,80000,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
232414,80000,3,0,0,0,5,0,0,0,0,1,0,1,2,2,7,0,0
232414,120000,1,0,0,1,8,0,0,0,0,0,0,6,16,7,24,0,0
232414,130000,3,0,0,0,1,0,0,0,0,0,0,4,3,4,4,0,0
232414,140000,3,0,0,0,0,0,0,4,0,0,0,16,1,20,1,0,0
232414,150000,2,2,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0
232414,150000,3,0,0,4,0,0,0,1,0,0,0,27,4,32,4,0,0
232414,170000,2,0,0,1,11,0,0,0,0,0,0,6,9,7,20,0,0
232414,170000,3,0,0,0,4,0,0,1,0,0,0,8,29,9,33,0,0
232414,180000,3,0,0,0,8,0,0,0,0,0,1,8,69,8,78,0,0
232414,200000,2,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0
232414,240000,3,0,0,2,2,0,0,0,0,0,0,7,2,9,4,0,0
232414,310000,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
232414,400000,3,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0
232414,430000,3,0,0,3,1,0,0,0,0,0,0,13,5,16,6,0,0
232414,440000,3,0,0,2,7,0,0,0,0,0,0,1,5,3,12,0,0
232414,460000,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
232414,470000,2,0,0,2,0,0,0,0,0,0,0,7,0,9,0,0,0
232414,470000,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
232414,480000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232414,480000,3,0,0,0,2,0,0,0,0,0,0,12,3,12,5,0,0
232414,990000,1,1,0,9,28,0,0,0,0,0,0,16,25,26,53,0,0
232414,990000,2,2,0,4,35,0,0,1,0,0,0,21,29,28,64,0,0
232414,990000,3,1,1,14,56,0,0,9,1,1,1,149,214,174,273,0,0
232423,60000,5,0,0,5,2,0,0,0,1,0,2,253,205,258,210,0,0
232423,60000,7,1,0,1,3,0,0,0,0,0,0,34,17,36,20,0,0
232423,70000,5,0,0,1,2,0,0,0,0,0,0,1,19,2,21,0,0
232423,90000,5,0,0,4,2,0,0,0,0,2,1,75,97,81,100,0,0
232423,110000,5,0,0,2,3,0,0,0,1,0,0,118,94,120,98,0,0
232423,130000,5,0,0,4,1,1,0,0,1,0,0,43,167,48,169,0,0
232423,130000,7,0,0,2,2,0,0,0,0,0,1,39,109,41,112,0,0
232423,160000,5,0,0,0,0,0,0,0,0,0,0,3,11,3,11,0,0
232423,170000,5,0,0,0,0,0,0,0,0,0,0,1,16,1,16,0,0
232423,180000,5,0,0,0,0,0,0,0,0,0,0,3,51,3,51,0,0
232423,180000,7,0,0,0,2,0,0,0,0,0,0,1,35,1,37,0,0
232423,190000,5,0,0,0,1,0,0,0,0,0,0,0,45,0,46,0,0
232423,230000,5,0,0,0,0,0,0,0,0,0,0,11,36,11,36,0,0
232423,230000,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
232423,240000,5,0,0,1,0,0,0,0,0,0,0,5,5,6,5,0,0
232423,250000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232423,260000,5,0,0,0,0,0,0,0,0,0,0,23,33,23,33,0,0
232423,260000,7,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
232423,270000,5,0,0,0,0,0,0,0,0,0,1,6,19,6,20,0,0
232423,270000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232423,380000,5,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0
232423,400000,5,0,0,0,0,0,0,0,0,0,0,20,7,20,7,0,0
232423,420000,5,0,0,1,2,0,0,0,0,0,1,21,59,22,62,0,0
232423,420000,7,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0
232423,440000,5,0,0,1,1,0,0,0,0,0,3,7,27,8,31,0,0
232423,440000,7,0,0,0,0,1,0,0,0,0,0,4,1,5,1,0,0
232423,450000,5,0,0,6,1,0,0,0,0,0,3,97,66,103,70,0,0
232423,450000,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
232423,500000,5,1,0,0,0,0,0,0,1,0,0,32,30,33,31,0,0
232423,500000,7,0,0,0,0,0,0,0,0,0,0,7,4,7,4,0,0
232423,990000,5,1,0,25,15,1,0,0,4,2,11,721,992,750,1022,0,0
232423,990000,7,1,0,3,7,1,0,0,0,0,1,93,172,98,180,0,0
232450,60000,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
232450,70000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232450,70000,3,0,0,0,2,0,0,1,0,0,0,14,30,15,32,0,0
232450,80000,3,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0
232450,120000,3,0,0,3,3,0,0,0,0,0,0,7,2,10,5,0,0
232450,130000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
232450,150000,3,0,0,5,1,0,0,1,0,0,0,32,3,38,4,0,0
232450,170000,3,0,0,1,6,0,0,0,0,0,0,1,7,2,13,0,0
232450,180000,3,0,0,1,7,0,0,0,0,0,0,1,33,2,40,0,0
232450,200000,2,0,0,0,5,0,0,0,0,0,0,0,8,0,13,0,0
232450,240000,3,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0
232450,400000,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
232450,430000,3,0,0,0,1,0,0,0,0,0,0,5,2,5,3,0,0
232450,470000,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
232450,480000,2,0,0,2,0,0,0,1,0,0,0,5,0,8,0,0,0
232450,480000,3,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0
232450,990000,2,0,0,3,5,0,0,1,0,0,0,5,9,9,14,0,0
232450,990000,3,0,0,13,21,0,0,3,0,0,0,65,82,81,103,0,0
232557,60000,5,3,2,3,0,3,0,0,0,0,0,41,32,50,34,0,0
232557,70000,5,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0
232557,90000,5,3,2,0,0,0,0,0,0,0,0,20,5,23,7,0,0
232557,130000,5,2,3,2,3,0,0,0,0,0,0,32,93,36,99,0,0
232557,180000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
232557,230000,5,0,0,0,0,0,0,0,0,0,0,1,8,1,8,0,0
232557,260000,5,0,3,0,0,0,0,0,0,0,0,2,1,2,4,0,0
232557,270000,5,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1
232557,300000,5,3,0,0,0,0,0,0,0,0,0,16,11,19,11,0,0
232557,380000,3,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0
232557,380000,7,0,0,0,0,0,0,0,0,0,0,0,0,19,3,19,3
232557,390000,2,0,0,0,0,0,0,0,0,0,0,47,7,47,7,0,0
232557,390000,5,5,0,2,0,0,0,0,0,0,0,97,12,104,12,0,0
232557,390000,7,0,0,0,0,0,0,0,0,0,0,0,0,15,1,15,1
232557,390601,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0
232557,420000,5,0,0,0,0,0,4,0,0,0,0,15,36,15,40,0,0
232557,450000,5,0,0,1,0,0,0,0,0,0,0,10,4,11,4,0,0
232557,500000,5,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0
232557,990000,2,0,0,0,0,0,0,0,0,0,0,47,7,47,7,0,0
232557,990000,3,0,0,0,0,0,0,0,0,0,0,11,4,11,4,0,0
232557,990000,5,16,10,8,3,3,4,0,0,0,0,238,215,266,235,1,3
232557,990000,7,0,0,0,0,0,0,0,0,0,0,0,0,34,4,34,4
232557,990000,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0
232566,60000,5,0,0,2,6,0,0,2,0,1,0,53,86,58,92,0,0
232566,70000,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
232566,130000,5,0,0,0,5,0,0,0,0,0,0,6,77,6,82,0,0
232566,130000,7,0,0,2,11,0,0,0,0,0,0,6,11,8,22,0,0
232566,160000,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
232566,170000,5,0,0,1,1,0,0,0,0,0,0,1,20,2,21,0,0
232566,180000,5,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0
232566,190000,5,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0
232566,230000,5,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0
232566,230000,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
232566,260000,5,0,0,0,1,0,0,0,1,0,0,7,14,7,16,0,0
232566,270000,5,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0
232566,400000,5,0,0,0,1,0,0,0,0,0,0,9,10,9,11,0,0
232566,420000,5,0,0,1,2,0,0,0,0,0,0,4,15,5,17,0,0
232566,440000,5,0,0,0,0,0,0,0,0,0,0,2,9,2,9,0,0
232566,450000,5,0,0,0,2,0,0,0,0,0,0,11,16,11,18,0,0
232566,500000,5,0,0,1,0,0,0,0,0,0,0,2,24,3,24,0,0
232566,990000,5,0,0,5,19,0,0,2,1,1,1,107,306,115,327,0,0
232566,990000,7,0,0,2,12,0,0,0,0,0,0,7,11,9,23,0,0
232575,10000,3,0,0,0,0,0,0,0,0,0,1,5,1,5,2,0,0
232575,60000,3,0,0,0,0,0,0,0,0,0,0,7,9,7,9,0,0
232575,70000,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
232575,70000,3,0,0,1,2,0,0,0,0,0,0,10,30,11,32,0,0
232575,120000,1,0,0,0,1,0,0,0,0,0,0,16,37,16,38,0,0
232575,130000,3,0,0,0,0,0,0,0,0,0,0,2,6,2,6,0,0
232575,150000,3,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0
232575,240000,3,0,0,0,1,0,0,0,0,0,0,7,10,7,11,0,0
232575,400000,3,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0
232575,430000,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
232575,470000,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
232575,480000,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
232575,990000,1,0,0,0,1,0,0,0,0,0,0,16,37,16,38,0,0
232575,990000,2,0,0,0,0,0,0,0,0,0,0,5,6,5,6,0,0
232575,990000,3,0,0,1,3,0,0,0,0,0,1,49,60,50,64,0,0
232609,50000,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
232609,60000,5,0,0,2,0,0,0,0,0,3,0,73,54,78,54,0,0
232609,60000,7,0,0,1,0,0,0,2,0,0,0,32,9,35,9,0,0
232609,90000,5,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0
232609,110000,5,0,0,1,1,0,0,0,0,0,0,3,5,4,6,0,0
232609,130000,5,0,0,0,2,0,0,0,0,0,0,6,26,6,28,0,0
232609,130000,7,0,0,0,3,0,0,0,1,0,0,17,44,17,48,0,0
232609,160000,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
232609,170000,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
232609,180000,5,0,0,0,2,0,0,0,0,0,0,2,45,2,47,0,0
232609,230000,5,0,0,2,0,0,0,0,0,0,0,10,27,12,27,0,0
232609,260000,5,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0
232609,270000,5,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0
232609,310000,5,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0
232609,380000,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
232609,400000,5,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0
232609,420000,5,0,0,0,1,0,0,0,0,0,0,5,12,5,13,0,0
232609,450000,5,0,0,0,0,0,0,0,0,0,0,24,9,24,9,0,0
232609,500000,5,0,0,0,0,0,0,0,0,0,0,3,9,3,9,0,0
232609,990000,5,0,0,5,6,0,0,0,0,3,1,156,206,164,213,0,0
232609,990000,7,0,0,1,3,0,0,2,1,0,0,49,53,52,57,0,0
232672,60000,5,0,0,0,4,0,0,1,0,0,0,3,36,4,40,0,0
232672,90000,5,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0
232672,130000,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
232672,160000,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
232672,170000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232672,230000,5,0,0,0,1,0,0,0,0,0,0,0,8,0,9,0,0
232672,260000,5,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
232672,270000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232672,300000,5,0,0,0,1,0,0,0,1,0,0,1,18,1,20,0,0
232672,400000,5,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0
232672,420000,5,0,1,0,1,0,0,0,0,0,0,1,16,1,18,0,0
232672,440000,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
232672,450000,5,0,0,0,2,0,0,0,0,0,0,1,30,1,32,0,0
232672,500000,5,0,0,0,0,0,0,0,1,0,1,0,19,0,21,0,0
232672,990000,5,0,1,0,9,0,0,1,2,0,2,10,164,11,178,0,0
232681,50000,5,0,0,0,1,0,0,0,0,0,0,0,8,0,9,0,0
232681,60000,5,1,0,0,2,0,0,0,0,0,0,16,58,17,60,0,0
232681,110000,5,0,0,0,0,0,0,0,0,0,0,10,12,10,12,0,0
232681,160000,5,0,0,0,1,0,0,1,0,0,0,2,24,3,25,0,0
232681,170000,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
232681,180000,5,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,0
232681,230000,5,0,0,0,0,0,0,0,1,0,0,5,27,5,28,0,0
232681,240000,5,0,0,1,2,0,0,0,0,3,1,18,34,22,37,0,0
232681,240000,7,0,0,0,0,0,0,0,0,0,0,6,5,6,5,0,0
232681,260000,5,0,0,1,0,0,0,0,0,0,0,3,32,4,32,0,0
232681,270000,5,0,0,0,0,0,0,0,1,0,0,3,17,3,18,0,0
232681,380000,5,0,0,0,0,0,0,0,0,0,1,1,5,1,6,0,0
232681,400000,5,1,0,0,0,0,0,0,0,0,0,12,15,13,15,0,0
232681,420000,5,0,0,0,0,0,0,0,0,0,1,4,32,4,33,0,0
232681,440000,5,0,0,0,0,0,0,0,0,0,1,1,7,1,8,0,0
232681,450000,5,0,0,0,1,0,0,1,0,0,2,35,71,36,74,0,0
232681,500000,5,0,1,0,1,0,0,0,0,0,0,4,29,4,31,0,0
232681,990000,5,2,1,2,8,0,0,2,2,3,7,114,382,123,400,0,0
232681,990000,7,0,0,0,0,0,0,0,0,0,0,6,5,6,5,0,0
232706,40000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232706,40000,5,0,1,0,0,0,0,0,0,0,1,0,14,0,16,0,0
232706,60000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232706,60000,5,0,3,0,1,0,0,0,0,0,6,3,59,3,69,0,0
232706,60000,7,0,1,4,5,0,0,2,3,2,1,103,63,111,73,0,0
232706,70000,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
232706,80000,5,0,1,0,1,0,0,0,0,0,0,0,15,0,17,0,0
232706,90000,5,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,0
232706,130000,5,0,1,0,0,0,0,0,0,0,0,0,14,0,15,0,0
232706,130000,7,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0
232706,180000,3,0,1,0,2,0,0,0,2,0,2,1,63,1,70,0,0
232706,180000,5,0,0,0,1,0,0,0,0,0,1,0,34,0,36,0,0
232706,180000,7,0,0,0,1,0,0,0,0,0,0,0,15,0,16,0,0
232706,190000,3,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0
232706,220000,5,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0
232706,240000,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
232706,240000,5,0,0,0,0,0,0,0,0,0,0,1,14,1,14,0,0
232706,240000,7,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0
232706,260000,5,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,0
232706,270000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232706,310000,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
232706,420000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232706,420000,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
232706,450000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
232706,480000,5,0,1,0,0,0,0,0,0,0,4,0,3,0,8,0,0
232706,500000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232706,990000,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
232706,990000,3,0,1,0,2,0,0,0,4,0,3,1,69,1,79,0,0
232706,990000,5,0,7,0,3,0,0,0,0,0,16,4,182,4,208,0,0
232706,990000,7,0,1,4,6,0,0,2,3,3,1,104,98,113,109,0,0
232788,60000,3,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
232788,70000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
232788,70000,2,0,0,0,1,0,0,0,0,0,0,2,5,2,6,0,0
232788,70000,3,0,0,0,1,0,0,0,0,0,0,7,38,7,39,0,0
232788,120000,1,0,0,0,2,0,0,0,0,0,0,8,43,8,45,0,0
232788,130000,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
232788,150000,2,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0
232788,150000,3,0,0,1,0,0,0,0,0,0,0,52,1,53,1,0,0
232788,170000,2,0,0,0,0,0,0,0,0,0,0,4,9,4,9,0,0
232788,180000,3,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0
232788,240000,3,0,0,0,0,0,0,0,0,0,0,7,9,7,9,0,0
232788,400000,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
232788,430000,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
232788,470000,2,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0
232788,480000,3,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0
232788,990000,1,0,0,0,2,0,0,0,0,0,0,9,44,9,46,0,0
232788,990000,2,0,0,0,1,0,0,0,0,0,0,29,14,29,15,0,0
232788,990000,3,0,0,1,1,0,0,0,0,0,0,78,82,79,83,0,0
232797,60000,2,0,0,0,0,0,0,0,0,0,0,0,0,7,15,7,15
232797,60000,3,0,0,0,0,0,0,0,0,0,0,0,0,26,37,26,37
232797,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
232797,70000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
232797,70000,3,0,0,0,0,0,0,0,0,0,0,0,0,2,39,2,39
232797,80000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
232797,80000,3,0,0,0,0,0,0,0,0,0,0,0,0,6,22,6,22
232797,110000,2,0,0,0,0,0,0,0,0,0,0,0,0,17,21,17,21
232797,110000,3,0,0,0,0,0,0,0,0,0,0,0,0,18,25,18,25
232797,170000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
232797,170000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
232797,220000,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0
232797,990000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
232797,990000,2,0,0,0,0,0,0,0,0,0,0,0,0,24,46,24,46
232797,990000,3,0,0,0,0,0,0,0,0,0,0,0,0,52,138,52,138
232797,990000,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0
232867,60000,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0
232867,70000,1,0,0,0,1,0,0,0,0,0,0,1,5,1,6,0,0
232867,70000,2,0,0,0,1,0,0,0,0,0,0,1,23,1,24,0,0
232867,70000,3,0,0,2,0,0,0,0,0,0,0,7,33,9,33,0,0
232867,80000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232867,80000,3,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0
232867,120000,1,0,0,2,3,0,0,0,0,0,0,17,18,19,21,0,0
232867,150000,3,0,0,1,0,0,0,0,0,0,0,82,5,83,5,0,0
232867,170000,2,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0
232867,200000,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232867,240000,3,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0
232867,430000,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0
232867,430000,3,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,0
232867,440000,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
232867,440000,3,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0
232867,460000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
232867,470000,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0
232867,480000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
232867,480000,2,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0
232867,480000,3,0,0,1,0,0,0,0,0,0,0,10,5,11,5,0,0
232867,990000,1,0,0,2,4,0,0,0,0,0,0,19,23,21,27,0,0
232867,990000,2,0,0,0,1,0,0,0,0,0,0,11,43,11,44,0,0
232867,990000,3,0,0,4,2,0,0,0,0,0,0,111,58,115,60,0,0
232937,60000,5,4,2,30,52,0,0,0,0,0,0,2,0,36,54,0,0
232937,60000,7,4,1,1,1,0,0,0,0,0,0,1,0,6,2,0,0
232937,70000,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
232937,70000,5,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0
232937,90000,5,1,14,20,26,0,0,0,0,0,0,3,2,24,42,0,0
232937,90000,7,1,0,1,5,0,0,0,0,0,0,2,7,4,12,0,0
232937,110000,5,1,0,1,7,0,0,0,0,0,0,0,0,2,7,0,0
232937,130000,5,10,1,17,37,0,0,0,0,0,0,1,5,28,43,0,0
232937,130000,7,10,3,5,24,0,0,0,0,0,0,0,1,15,28,0,0
232937,140000,5,12,0,5,0,0,0,1,0,0,0,1,0,19,0,0,0
232937,150000,3,0,0,5,2,0,0,0,0,0,0,3,0,8,2,0,0
232937,150000,5,14,1,36,10,0,0,0,0,0,0,4,0,54,11,0,0
232937,160000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
232937,170000,5,0,3,2,2,0,0,0,0,0,0,0,0,2,5,0,0
232937,180000,3,0,2,0,18,0,0,0,0,0,0,2,9,2,29,0,0
232937,180000,5,0,1,1,9,0,0,0,0,0,0,1,6,2,16,0,0
232937,190000,5,0,0,1,13,0,0,0,0,0,0,0,0,1,13,0,0
232937,200000,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
232937,230000,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
232937,250000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232937,260000,5,0,1,1,5,0,0,0,0,0,0,0,0,1,6,0,0
232937,270000,5,0,0,0,6,0,0,0,0,0,0,0,1,0,7,0,0
232937,300000,5,0,0,1,2,0,0,0,1,0,0,2,0,3,3,0,0
232937,310000,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
232937,400000,5,3,0,2,3,0,0,0,0,0,0,1,1,6,4,0,0
232937,420000,5,1,0,6,7,0,0,0,0,0,1,0,1,7,9,0,0
232937,420000,7,0,0,1,2,0,0,0,0,0,0,1,0,2,2,0,0
232937,440000,5,0,1,2,18,0,0,0,0,0,0,1,6,3,25,0,0
232937,440000,7,1,0,2,9,0,0,0,0,0,0,8,20,11,29,0,0
232937,450000,5,2,0,22,28,0,0,0,0,0,0,0,1,24,29,0,0
232937,450000,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
232937,500000,5,0,0,1,2,0,0,0,0,0,0,0,1,1,3,0,0
232937,500000,7,0,0,0,4,0,0,0,0,0,0,2,0,2,4,0,0
232937,990000,3,0,2,5,29,0,0,0,0,0,0,5,9,10,40,0,0
232937,990000,5,48,24,152,233,0,0,1,1,0,1,16,25,217,284,0,0
232937,990000,7,17,5,10,45,0,0,0,0,0,0,14,28,41,78,0,0
232946,10000,3,0,0,1,0,0,0,1,0,0,0,6,8,8,8,0,0
232946,20000,3,0,0,0,0,0,0,0,0,0,0,3,21,3,21,0,0
232946,40000,3,0,0,0,0,0,0,0,0,0,1,0,13,0,14,0,0
232946,60000,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0
