unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,bal_m,bal_w,crace15,crace16
131283,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
131283,"30.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
131283,"30.0000",7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
131283,"38.0000",5,1,,1,,0,0,1,,3,,10,2,0,0,16,2
131283,"38.0000",7,,1,,,0,0,,,,,13,3,0,0,13,4
131283,"38.0000",9,1,,,,0,0,,,,,2,,0,,3,
131283,"39.0000",7,5,,1,,0,0,,,2,1,41,11,0,0,49,12
131283,"39.0000",9,1,1,,1,0,0,1,,,,15,7,0,0,17,9
131283,"39.0601",10,0,0,0,0,0,0,0,0,1,,24,,0,,25,
131283,"40.0000",5,,,,,0,0,0,0,0,0,,1,,0,,1
131283,"40.0000",7,3,1,1,,0,0,0,0,0,0,5,1,0,0,9,2
131283,"40.0000",9,2,1,,,0,0,0,0,0,0,3,,0,0,5,1
131283,"42.0000",5,,,,,0,0,,1,,1,11,20,0,0,11,22
131283,"42.0000",7,,1,,1,0,0,,1,,,5,10,0,0,5,13
131283,"42.0000",9,,1,,1,0,0,,,,,2,8,0,0,2,10
131283,"44.0000",5,,1,,,0,0,,,,1,3,11,0,0,3,13
131283,"44.0000",7,,6,,1,0,0,,2,,2,8,85,0,0,8,96
131283,"44.0000",9,,,,1,0,0,,,,,2,1,0,0,2,2
131283,"45.0000",5,1,2,,2,0,0,1,2,4,1,77,66,0,0,83,73
131283,"45.0000",7,6,2,1,,0,0,,2,,,18,5,0,0,25,9
131283,"45.0000",9,,,,,0,0,1,,,,5,2,0,0,6,2
131283,"50.0000",5,2,2,1,1,0,0,,1,3,1,17,29,0,0,23,34
131283,"50.0000",7,1,3,,2,0,0,1,,1,,13,11,0,1,16,17
131283,"50.0000",9,,,,,0,0,,,,,8,2,0,0,8,2
131283,"99.0000",5,25,19,6,17,3,5,8,10,18,12,249,329,0,0,309,392
131283,"99.0000",7,34,24,7,8,,2,4,9,8,5,177,280,0,1,230,329
131283,"99.0000",9,9,4,,5,1,,2,,,,49,41,0,0,61,50
131283,"99.0000",10,0,0,4,10,0,0,1,2,4,1,157,97,0,0,166,110
131308,"50.0000",2,1,,1,,0,0,,1,0,0,3,4,0,0,5,5
131308,"50.0000",5,3,4,1,1,0,1,0,0,1,1,9,25,0,0,14,32
131308,"99.0000",2,1,,1,,0,0,,1,0,0,3,4,0,0,5,5
131308,"99.0000",5,3,4,1,1,0,1,0,0,1,1,9,25,0,0,14,32
131371,"39.0000",7,0,0,1,,0,0,0,0,0,0,1,,0,,2,
131371,"39.0601",10,0,0,0,0,0,0,0,0,0,0,4,,0,,4,
131371,"99.0000",7,0,0,1,,0,0,0,0,0,0,1,,0,,2,
131371,"99.0000",10,0,0,0,0,0,0,0,0,0,0,4,,0,,4,
131380,"30.0000",2,0,0,1,,0,0,0,0,1,,17,1,0,0,19,1
131380,"30.0000",6,0,0,4,1,0,0,1,,1,2,117,25,0,0,123,28
131380,"30.0000",7,0,0,2,1,0,0,,,1,,78,13,0,0,81,14
131380,"99.0000",2,0,0,1,,0,0,0,0,1,,17,1,0,0,19,1
131380,"99.0000",6,0,0,4,1,0,0,1,,1,2,117,25,0,0,123,28
131380,"99.0000",7,0,0,2,1,0,0,,,1,,78,13,0,0,81,14
131399,"04.0000",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
131399,"04.0000",5,0,0,2,,0,0,0,0,0,0,0,0,0,,2,
131399,"04.0000",7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1
131399,"06.0000",3,0,0,8,18,0,0,0,0,1,1,,1,0,0,9,20
131399,"06.0000",5,0,0,70,54,,1,,,0,0,,1,0,-2,70,54
131399,"06.0000",7,0,0,20,20,,,5,3,0,0,4,3,0,0,29,26
131399,"07.0000",3,0,0,1,18,0,0,0,0,0,0,0,0,0,0,1,18
131399,"07.0000",5,0,0,,6,0,0,0,0,0,0,0,0,,0,,6
131399,"08.0000",3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
131399,"09.0000",3,0,0,2,,0,0,0,0,1,,0,0,0,,3,
131399,"11.0000",5,0,0,17,30,0,0,1,,1,,1,,0,0,20,30
131399,"12.0000",3,0,0,3,7,0,0,0,0,0,0,,1,0,0,3,8
131399,"13.0000",3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,3
131399,"13.0000",5,0,0,7,34,0,0,,,0,0,,,0,0,7,34
131399,"13.0000",7,0,0,8,40,0,0,,1,0,0,2,1,0,0,10,42
131399,"14.0000",3,0,0,14,3,0,0,1,,1,,2,,0,0,18,3
131399,"14.0000",5,0,0,28,4,0,0,9,,,1,6,1,0,0,43,6
131399,"15.0000",2,0,0,,4,0,0,,,,1,,,,0,,5
131399,"15.0000",3,0,0,12,11,0,0,3,,1,,1,,0,0,17,11
131399,"15.0000",5,0,0,11,2,0,0,0,0,0,0,1,1,0,0,12,3
131399,"16.0000",5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3
131399,"17.0000",3,0,0,7,15,0,0,0,0,0,0,,1,0,0,7,16
131399,"18.0000",3,0,0,2,43,0,0,0,0,0,0,0,0,0,0,2,43
131399,"18.0000",5,0,0,,31,0,0,0,0,0,0,,1,,0,,32
131399,"18.0000",7,0,0,1,1,0,0,0,0,0,0,,2,0,0,1,3
131399,"20.0000",3,0,0,1,2,0,0,0,0,0,0,1,,0,0,2,2
131399,"20.0000",5,0,0,3,10,0,0,0,0,0,0,1,,0,0,4,10
131399,"23.0000",5,0,0,1,2,0,0,0,0,,1,,1,0,0,1,4
131399,"25.0000",5,0,0,1,2,0,0,,,0,0,,,0,0,1,2
131399,"25.0000",7,0,0,2,3,0,0,1,,0,0,1,,0,0,4,3
131399,"26.0000",3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
131399,"26.0000",5,0,0,10,9,0,0,1,,0,0,0,0,0,0,11,9
131399,"27.0000",5,0,0,1,1,0,0,1,,0,0,1,,0,0,3,1
131399,"38.0000",5,0,0,2,2,0,0,,,0,0,,,0,0,2,2
131399,"38.0000",7,0,0,2,1,0,0,,1,0,0,1,,0,0,3,2
131399,"40.0000",3,0,0,1,,0,0,0,0,0,0,0,0,0,,1,
131399,"40.0000",5,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,3
131399,"42.0000",5,0,0,,8,0,0,,1,0,0,0,0,,0,,9
131399,"42.0000",7,0,0,1,2,0,0,,,0,0,0,0,0,0,1,2
131399,"43.0000",3,0,0,4,2,0,0,0,0,0,0,1,,0,0,5,2
131399,"43.0000",5,0,0,8,4,0,0,0,0,0,0,1,,0,0,9,4
131399,"44.0000",3,0,0,2,,0,0,0,0,0,0,0,0,0,,2,
131399,"44.0000",5,0,0,4,9,0,0,0,0,1,,0,0,0,0,5,9
131399,"45.0000",3,0,0,10,,0,0,0,0,1,,0,0,0,,11,
131399,"45.0000",5,0,0,26,19,1,,3,,,1,2,2,0,0,32,22
131399,"46.0000",5,0,0,8,1,0,0,0,0,0,0,2,,0,0,10,1
131399,"47.0000",3,0,0,5,,0,0,0,0,0,0,0,0,0,,5,
131399,"48.0000",3,0,0,7,,0,0,0,0,0,0,0,0,0,,7,
131399,"48.0000",5,0,0,6,,0,0,0,0,0,0,1,,0,,7,
131399,"50.0000",5,0,0,11,19,0,0,0,0,0,0,2,,0,0,13,19
131399,"99.0000",2,0,0,,4,0,0,,,,1,,,,0,,5
131399,"99.0000",3,0,0,84,128,0,0,4,,5,1,5,3,0,0,98,132
131399,"99.0000",5,0,0,224,253,1,1,15,1,2,3,18,7,0,-2,260,263
131399,"99.0000",7,0,0,36,68,,,6,5,,,8,6,0,0,50,79
131405,"39.0000",7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0
131405,"39.0000",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
131405,"39.0601",10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
131405,"99.0000",7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0
131405,"99.0000",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
131405,"99.0000",10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
131450,"06.0000",5,5,2,1,,0,0,2,1,,1,24,15,0,0,32,19
131450,"07.0000",3,,2,,1,0,0,0,0,,1,,7,,0,,11
131450,"09.0000",5,1,3,,1,0,0,0,0,0,0,2,6,0,0,3,10
131450,"11.0000",5,1,2,0,0,0,0,0,0,0,0,2,,0,0,3,2
131450,"12.0000",3,0,0,,1,0,0,0,0,0,0,,4,,0,,5
131450,"13.0000",5,,1,,,0,0,0,0,,,2,8,0,0,2,9
131450,"13.0000",7,1,2,,4,0,0,0,0,,1,6,32,0,0,7,39
131450,"13.0000",8,,,,,0,0,0,0,,2,3,6,0,0,3,8
131450,"15.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
131450,"15.0000",5,1,,0,0,0,0,0,0,0,0,0,0,0,,1,
131450,"16.0000",5,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
131450,"17.0000",5,1,,0,0,0,0,,,0,0,,,0,,1,
131450,"17.0000",7,,2,0,0,0,0,,1,0,0,5,7,0,0,5,10
131450,"18.0000",7,0,0,0,0,0,0,0,0,0,0,,12,,0,,12
131450,"20.0000",5,,1,0,0,0,0,0,0,0,0,,7,,0,,8
131450,"23.0000",5,,,0,0,0,0,0,0,0,0,3,2,0,0,3,2
131450,"23.0000",7,,1,0,0,0,0,0,0,0,0,,4,,0,,5
131450,"26.0000",5,,1,0,0,0,0,0,0,0,0,2,4,0,0,2,5
131450,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
131450,"31.0000",5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
131450,"40.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
131450,"42.0000",5,1,2,,,0,0,0,0,,1,2,20,0,0,3,23
131450,"42.0000",7,,1,,1,0,0,0,0,2,,,3,0,0,2,5
131450,"44.0000",5,1,,,1,0,0,0,0,0,0,1,6,0,0,2,7
131450,"45.0000",5,1,2,0,0,0,0,0,0,0,0,6,7,0,0,7,9
131450,"50.0000",5,,1,0,0,0,0,0,0,0,0,6,4,0,0,6,5
131450,"99.0000",3,,2,,2,0,0,0,0,,1,1,11,0,0,1,16
131450,"99.0000",5,12,15,1,2,0,0,2,1,,2,54,88,0,0,69,108
131450,"99.0000",7,1,6,,5,0,0,,1,2,1,11,58,0,0,14,71
131450,"99.0000",8,,,,,0,0,,,,2,3,6,0,0,3,8
131469,"04.0000",7,0,0,0,0,0,0,0,0,0,0,3,1,1,2,4,3
131469,"05.0000",5,0,0,0,0,0,0,0,0,1,0,4,10,1,1,6,11
131469,"05.0000",7,0,0,0,0,0,0,0,2,0,0,4,10,0,4,4,16
131469,"05.0000",9,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
131469,"06.0000",5,8,5,5,9,1,0,12,5,4,4,157,133,33,15,220,171
131469,"06.0000",7,58,15,17,14,1,0,38,24,8,5,191,163,51,15,364,236
131469,"06.0000",8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
131469,"06.0000",9,4,0,1,0,0,0,1,0,1,0,7,4,3,1,17,5
131469,"08.0000",5,0,0,0,1,0,0,0,0,0,1,5,4,0,0,5,6
131469,"08.0000",7,1,1,0,4,0,0,0,1,0,1,2,9,2,5,5,21
131469,"09.0000",5,0,1,1,0,0,0,2,1,0,0,18,36,3,3,24,41
131469,"09.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131469,"11.0000",5,0,0,1,3,0,0,5,6,0,1,12,3,4,3,22,16
131469,"11.0000",7,0,0,0,0,0,0,8,3,2,1,39,18,16,5,65,27
131469,"11.0000",8,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,0
131469,"11.0000",9,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,0
131469,"13.0000",5,1,1,0,3,0,1,0,0,0,0,4,26,0,4,5,35
131469,"13.0000",7,1,1,3,20,0,1,1,2,1,0,24,123,6,22,36,169
131469,"13.0000",8,0,1,2,4,0,0,0,0,0,0,7,19,0,6,9,30
131469,"13.0000",9,0,0,2,4,0,0,1,1,0,3,4,17,3,1,10,26
131469,"14.0000",5,7,2,0,4,0,0,55,17,5,2,37,12,29,1,133,38
131469,"14.0000",7,19,1,11,4,0,0,47,3,15,3,197,41,37,5,326,57
131469,"14.0000",8,1,0,0,0,0,0,2,0,0,0,5,0,4,1,12,1
131469,"14.0000",9,3,0,0,0,0,0,3,0,1,0,9,1,5,2,21,3
131469,"16.0000",5,0,0,0,0,0,0,0,1,0,3,2,14,1,3,3,21
131469,"16.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
131469,"16.0000",9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
131469,"17.0000",3,0,0,4,6,0,0,5,0,6,0,43,22,1,0,59,28
131469,"17.0000",5,0,0,0,3,0,0,3,0,1,2,55,16,5,6,64,27
131469,"17.0000",7,0,0,0,0,0,0,0,1,0,0,0,11,0,2,0,14
131469,"18.0000",5,0,1,0,2,1,1,0,1,0,1,8,9,0,0,9,15
131469,"18.0000",7,0,0,0,4,0,0,0,2,1,2,20,53,1,4,22,65
131469,"18.0000",8,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,4
131469,"18.0000",9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
131469,"18.1001",10,0,0,1,3,0,0,14,8,3,1,76,40,4,2,98,54
131469,"22.0000",7,10,3,2,0,0,0,9,3,0,2,48,9,10,3,79,20
131469,"22.0000",9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
131469,"22.0101",10,0,0,5,5,0,0,4,4,4,3,218,154,21,20,252,186
131469,"23.0000",5,0,0,1,1,0,0,0,0,0,1,18,38,4,5,23,45
131469,"23.0000",7,1,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3
131469,"23.0000",9,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3
131469,"24.0000",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
131469,"24.0000",5,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8
131469,"25.0000",7,0,0,0,1,0,0,0,1,0,0,2,13,0,3,2,18
131469,"26.0000",5,0,0,0,1,0,0,2,7,4,5,20,16,1,7,27,36
131469,"26.0000",7,0,0,0,0,0,0,0,0,0,0,4,4,1,0,5,4
131469,"26.0000",9,0,0,0,0,0,0,1,0,0,0,6,4,2,0,9,4
131469,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1
131469,"27.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1
131469,"27.0000",9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2
131469,"30.0000",5,0,0,0,0,0,0,0,0,0,0,20,15,1,1,21,16
131469,"30.0000",7,8,1,2,2,0,0,1,0,1,0,23,22,8,8,43,33
131469,"30.0000",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
131469,"38.0000",5,0,0,0,0,0,0,0,0,0,0,6,5,1,0,7,5
131469,"40.0000",5,0,0,0,0,0,0,2,2,0,1,6,5,2,0,10,8
131469,"40.0000",7,0,0,1,1,0,0,1,0,0,1,18,12,5,1,25,15
131469,"40.0000",9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
131469,"42.0000",5,0,1,1,3,0,0,2,3,0,1,19,65,1,5,23,78
131469,"42.0000",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131469,"42.0000",9,0,0,0,1,0,0,0,0,0,1,1,12,0,1,1,15
131469,"43.0000",5,0,0,2,1,0,0,0,0,0,0,6,6,0,0,8,7
131469,"43.0000",7,0,0,2,0,0,0,0,0,1,0,11,3,2,2,16,5
131469,"44.0000",5,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2
131469,"44.0000",7,1,1,1,3,0,0,1,0,0,0,45,51,5,6,53,61
131469,"44.0000",9,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0
131469,"45.0000",5,7,3,3,4,0,0,4,3,4,9,159,130,18,17,195,166
131469,"45.0000",7,4,1,0,0,0,0,1,0,1,2,57,34,10,9,73,46
131469,"45.0000",9,1,0,0,0,0,0,0,0,1,0,5,6,4,2,11,8
131469,"50.0000",5,0,0,0,1,0,0,1,0,0,1,10,32,2,7,13,41
131469,"50.0000",7,0,0,0,0,0,0,0,0,0,0,1,24,1,6,2,30
131469,"99.0000",3,0,0,4,7,0,0,5,0,6,0,44,22,1,0,60,29
131469,"99.0000",5,23,14,14,36,2,2,88,46,19,32,573,585,107,79,826,794
131469,"99.0000",7,103,25,39,53,1,1,107,42,30,17,693,605,158,104,1131,847
131469,"99.0000",8,1,1,2,4,0,0,2,0,0,0,17,24,6,8,28,37
131469,"99.0000",9,10,1,3,6,0,0,6,3,3,4,48,48,20,9,90,71
131469,"99.0000",10,0,0,6,8,0,0,18,12,7,4,294,194,25,22,350,240
131496,"05.0000",5,1,,1,3,0,0,1,2,1,1,21,29,0,0,25,35
131496,"05.0000",7,2,,,,0,0,,,,1,19,18,0,0,21,19
131496,"05.0000",9,,,,,0,0,,,,,1,,0,,1,
131496,"06.0000",5,12,7,7,12,,1,3,4,7,3,129,71,0,0,158,98
128498,"99.0000",3,0,4,0,2,0,0,0,0,0,1,0,39,0,0,0,46
128498,"99.0000",5,0,4,0,4,0,0,1,0,0,2,11,67,0,0,12,77
128540,"95.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,2,33,2,33
128540,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,2,33,2,33
128568,"95.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,5,20,5,20
128568,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,5,20,5,20
128577,"07.0000",2,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,8
128577,"07.0000",3,0,0,0,0,0,0,1,0,0,0,16,52,0,0,17,52
128577,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
128577,"24.0000",3,0,0,1,0,0,0,0,0,0,1,8,28,0,0,9,29
128577,"99.0000",2,0,0,0,0,0,0,0,0,0,0,4,8,0,0,4,8
128577,"99.0000",3,0,0,1,0,0,0,1,0,0,1,24,81,0,0,26,82
128586,"39.0000",5,0,0,0,0,0,0,0,0,0,0,4,,0,,4,
128586,"99.0000",5,0,0,0,0,0,0,0,0,0,0,4,,0,,4,
128683,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
128683,"07.0000",3,0,0,0,2,0,0,0,0,0,1,3,49,0,0,3,52
128683,"08.0000",3,0,0,0,1,0,0,0,0,0,1,0,28,0,0,0,30
128683,"10.0000",3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
128683,"17.0000",2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
128683,"17.0000",3,0,0,0,2,0,0,0,0,0,0,1,18,0,0,1,20
128683,"20.0000",3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
128683,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
128683,"99.0000",3,0,0,0,6,0,0,0,0,0,2,5,101,0,0,5,109
128708,"14.0000",5,0,0,0,0,0,0,1,0,0,0,45,1,0,0,46,1
128708,"15.0000",3,0,0,1,0,0,0,0,0,0,0,9,1,0,0,10,1
128708,"99.0000",3,0,0,1,0,0,0,0,0,0,0,9,1,0,0,10,1
128708,"99.0000",5,0,0,0,0,0,0,1,0,0,0,45,1,0,0,46,1
128726,"18.0000",4,0,0,,2,0,0,0,0,0,0,1,41,0,0,1,43
128726,"99.0000",4,0,0,,2,0,0,0,0,0,0,1,41,0,0,1,43
128744,"04.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
128744,"06.0000",5,18,11,2,1,0,0,0,1,0,1,41,20,0,0,61,34
128744,"06.0000",7,31,16,0,0,0,0,0,1,0,0,61,41,0,0,92,58
128744,"07.0000",2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3
128744,"07.0000",3,4,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3
128744,"08.0000",3,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1,12
128744,"08.0000",5,0,2,0,1,0,0,0,0,0,0,1,31,0,0,1,34
128744,"09.0000",5,0,0,1,0,0,0,0,0,0,0,2,6,0,0,3,6
128744,"11.0000",5,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,1
128744,"11.0000",7,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1
128744,"13.0000",7,1,3,1,2,0,0,0,0,0,0,14,61,0,0,16,66
128744,"13.0000",8,0,1,0,1,0,0,0,1,0,0,4,6,0,0,4,9
128744,"13.0000",9,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1
128744,"14.0000",5,27,2,0,1,0,0,7,0,1,1,35,4,0,0,70,8
128744,"14.0000",7,7,0,0,0,0,0,0,0,0,0,25,2,0,0,32,2
128744,"17.0000",3,0,0,0,1,0,0,0,2,0,0,0,30,0,0,0,33
128744,"17.0000",5,2,1,1,0,0,0,0,0,0,1,4,14,0,0,7,16
128744,"18.0000",3,0,1,0,3,0,0,0,0,0,2,2,27,0,0,2,33
128744,"18.0000",5,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,13
128744,"19.0000",7,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,7
128744,"22.0000",3,0,0,0,3,0,0,0,0,0,0,5,11,0,0,5,14
128744,"22.0000",7,0,0,0,0,0,0,0,0,0,0,9,4,0,0,9,4
128744,"22.0101",10,0,0,0,0,0,0,0,0,0,0,118,84,0,0,118,84
128744,"23.0000",5,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3
128744,"24.0000",3,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,7
128744,"26.0000",5,2,0,0,0,0,0,0,0,0,0,4,3,0,0,6,3
128744,"26.0000",7,2,0,0,0,0,0,1,1,0,0,13,15,0,0,16,16
128744,"27.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
128744,"30.0000",5,0,1,0,1,0,0,0,2,0,0,16,25,0,0,16,29
128744,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
128744,"40.0000",7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1
128744,"42.0000",5,0,0,1,2,0,0,0,1,0,0,3,4,0,0,4,7
128744,"42.0000",7,1,2,0,0,0,0,0,0,0,1,5,10,0,0,6,13
128744,"42.0000",8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
128744,"44.0000",5,0,0,0,1,0,0,0,1,0,0,1,7,0,0,1,9
128744,"45.0000",5,0,0,0,0,0,0,0,1,1,0,6,0,0,0,7,1
128744,"45.0000",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
128744,"50.0000",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
128744,"50.0000",3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4
128744,"50.0000",5,2,2,1,0,0,0,1,0,1,0,25,21,0,0,30,23
128744,"99.0000",2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,5
128744,"99.0000",3,4,7,0,7,0,0,0,2,0,2,14,88,0,0,18,106
128744,"99.0000",5,55,20,6,7,0,0,8,6,3,4,143,154,0,0,215,191
128744,"99.0000",7,47,22,1,2,0,0,1,2,0,1,131,141,0,0,180,168
128744,"99.0000",8,0,1,0,1,0,0,0,1,0,0,4,10,0,0,4,13
128744,"99.0000",9,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,1
128744,"99.0000",10,0,0,0,0,0,0,0,0,0,0,118,84,0,0,118,84
128753,"95.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,8,80
128753,"95.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
128753,"99.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,8,80
128753,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
128771,"05.0000",7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
128771,"06.0000",5,2,2,9,10,0,0,3,5,9,8,279,306,0,0,302,331
128771,"06.0000",7,3,1,4,0,0,0,1,1,2,0,38,8,0,0,48,10
128771,"07.0000",5,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,8
128771,"09.0000",5,0,0,3,4,0,0,0,1,0,0,32,53,0,0,35,58
128771,"11.0000",5,0,0,0,0,0,0,3,1,0,0,44,20,0,0,47,21
128771,"13.0000",5,0,0,0,3,0,0,0,0,0,2,21,149,0,0,21,154
128771,"13.0000",7,3,3,4,7,0,0,2,3,2,6,56,234,0,0,67,253
128771,"13.0000",8,0,0,1,0,0,0,0,0,0,0,3,8,0,0,4,8
128771,"15.0000",5,0,0,0,0,0,0,0,0,1,0,126,16,0,0,127,16
128771,"16.0000",5,0,0,0,0,0,0,0,0,0,0,2,9,0,0,2,9
128771,"16.0000",7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
128771,"18.0000",5,0,0,0,0,0,0,0,0,0,0,4,26,0,0,4,26
128771,"23.0000",5,0,0,0,0,0,0,0,1,1,0,10,26,0,0,11,27
128771,"23.0000",7,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,3
128771,"26.0000",5,0,0,0,0,0,0,0,0,0,1,7,10,0,0,7,11
128771,"26.0000",7,0,0,0,0,0,0,0,0,0,1,6,3,0,0,6,4
128771,"27.0000",5,0,0,0,0,0,0,0,0,0,0,7,8,0,0,7,8
128771,"27.0000",7,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,7
128771,"30.0000",5,0,0,2,1,0,0,0,0,0,0,11,27,0,0,13,28
128771,"40.0000",5,0,0,0,0,0,0,0,0,0,0,9,4,0,0,9,4
128771,"40.0000",7,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
128771,"42.0000",5,0,0,1,0,0,0,0,0,1,1,19,46,0,0,21,47
128771,"42.0000",7,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
128771,"44.0000",5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,6
128771,"45.0000",5,1,1,0,1,0,0,0,0,3,1,42,46,0,0,46,49
128771,"45.0000",7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
128771,"50.0000",5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1
128771,"99.0000",5,3,3,15,19,0,0,6,10,15,13,617,759,0,0,656,804
128771,"99.0000",7,6,4,8,7,0,0,3,6,4,7,112,266,0,0,133,290
128771,"99.0000",8,0,0,1,0,0,0,0,0,0,0,3,8,0,0,4,8
128780,"24.0000",3,0,0,3,2,0,0,0,0,0,2,23,45,0,0,26,49
128780,"24.0000",5,0,0,1,5,0,0,0,0,1,1,64,79,0,0,66,85
128780,"99.0000",3,0,0,3,2,0,0,0,0,0,2,23,45,0,0,26,49
128780,"99.0000",5,0,0,1,5,0,0,0,0,1,1,64,79,0,0,66,85
128887,"07.0000",1,0,0,,7,0,0,0,0,1,,,4,0,0,1,11
128887,"07.0000",2,0,0,1,27,0,0,0,0,1,5,8,70,0,0,10,102
128887,"99.0000",1,0,0,,7,0,0,0,0,1,,,4,0,0,1,11
128887,"99.0000",2,0,0,1,27,0,0,0,0,1,5,8,70,0,0,10,102
128902,"05.0000",5,1,0,0,0,0,0,0,1,0,1,13,10,0,0,14,12
